#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5,3069,3,TUCAN1B,-0.30,-0.30,2147483647,127,3,boost,-0.00,100456.00,72.59,-1.84,-0.00,-0.00,8.5,4.00,4.01,4.01,9.75,-1.75,0.06,-0.03,0.04,-0.05,0.46,0.02,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.29,-0.29,2147483647,127,3,boost,-0.00,100418.00,75.78,1.34,-0.00,-0.00,8.4,4.00,4.01,4.01,9.76,-1.78,0.09,-0.09,-0.02,0.01,0.46,0.03,-0.14,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.28,-0.28,2147483647,127,3,boost,-0.00,100448.00,73.26,-1.17,-0.00,-0.00,8.4,4.00,4.01,4.01,9.77,-1.78,0.07,-0.03,0.04,0.01,0.46,0.02,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.27,-0.27,2147483647,127,3,boost,-0.00,100440.00,73.93,-0.50,-0.00,-0.00,8.4,4.00,4.01,4.01,9.79,-1.80,0.09,0.03,0.04,0.01,0.46,0.03,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.26,-0.26,2147483647,127,3,boost,-0.00,100441.00,73.85,-0.59,-0.02,-0.02,8.4,4.00,4.01,4.01,9.80,-1.77,0.07,-0.03,-0.02,0.01,0.46,0.03,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.25,-0.25,2147483647,127,3,boost,-0.00,100436.00,74.27,-0.17,-0.10,-0.10,8.4,4.00,4.01,4.01,9.77,-1.83,0.08,-0.09,0.04,0.01,0.46,0.03,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.24,-0.24,2147483647,127,3,boost,-0.00,100430.00,74.77,0.34,-0.21,-0.21,8.4,4.00,4.01,4.01,9.80,-1.81,0.10,0.03,-0.02,0.01,0.46,0.03,-0.14,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.23,-0.23,2147483647,127,3,boost,14.55,100428.00,74.94,0.50,-0.32,-0.32,8.4,4.00,4.01,4.01,9.74,-1.80,0.07,0.03,-0.02,0.07,0.46,0.02,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.22,-0.22,2147483647,127,3,boost,-132.02,100310.00,84.84,10.40,-0.39,-0.39,8.4,4.00,4.01,4.01,14.40,-1.80,-0.01,-0.09,-0.08,-0.17,0.46,0.02,-0.14,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.21,-0.21,2147483647,127,3,boost,14.01,100530.00,66.39,-8.05,-0.42,-0.42,8.4,4.00,4.01,4.01,-137.62,-23.37,40.69,-1.80,14.45,5.62,0.46,0.03,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.20,-0.20,2147483647,127,3,boost,18.32,100468.00,71.58,-2.85,-0.39,-0.39,8.4,4.00,4.01,4.01,-4.60,-14.42,-3.69,-12.66,-4.23,1.66,0.46,0.03,-0.14,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.19,-0.19,2147483647,127,3,boost,95.92,100406.00,76.78,2.35,-0.29,-0.29,8.4,4.00,4.01,4.01,35.24,-20.64,18.47,-14.19,11.76,32.11,0.46,0.03,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.18,-0.18,2147483647,127,3,boost,6.47,100412.00,76.28,1.84,-0.10,-0.10,8.4,4.00,4.01,4.01,41.94,-10.18,15.20,-4.85,-33.89,-5.67,0.46,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.17,-0.17,2147483647,127,3,boost,4.85,100414.00,76.11,1.68,0.18,0.18,8.4,4.00,4.01,4.01,23.21,-5.04,-0.56,-8.76,14.94,16.79,0.45,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.16,-0.16,2147483647,127,3,boost,26.40,100442.00,73.76,-0.67,0.54,0.54,8.4,4.00,4.01,4.01,8.10,-12.00,17.68,-0.64,-6.97,-0.72,0.45,0.06,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.15,-0.15,2147483647,127,3,boost,42.03,100450.00,73.09,-1.34,0.92,0.92,8.4,4.00,4.01,4.01,26.46,-7.32,-13.99,-6.25,-13.51,-6.22,0.45,0.08,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.14,-0.14,2147483647,127,3,boost,60.89,100526.00,66.72,-7.71,1.34,1.34,8.4,4.00,4.01,4.01,32.18,-1.79,29.73,-6.93,9.02,6.05,0.46,0.09,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.13,-0.13,2147483647,127,3,boost,57.66,100433.00,74.52,0.08,1.79,1.79,8.5,4.00,4.01,4.01,72.21,-17.62,4.79,-14.68,6.70,-5.18,0.48,0.11,-0.14,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.12,-0.12,2147483647,127,3,boost,53.35,100430.00,74.77,0.34,2.30,2.30,8.4,4.00,4.01,4.01,61.60,-2.99,9.15,9.68,-7.59,-1.82,0.50,0.11,-0.17,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.11,-0.11,2147483647,127,3,boost,56.04,100433.00,74.52,0.08,2.84,2.84,8.4,4.00,4.01,4.01,63.56,4.37,-11.34,10.41,12.56,3.98,0.52,0.10,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.10,-0.10,2147483647,127,3,boost,57.12,100409.00,76.53,2.10,3.40,3.40,8.5,4.00,4.01,4.01,66.02,-4.98,2.84,-14.25,-0.69,-3.10,0.53,0.08,-0.17,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.09,-0.09,2147483647,127,3,boost,56.58,100389.00,78.21,3.77,3.96,3.96,8.4,4.00,4.01,4.01,66.84,-0.22,5.43,10.04,-11.06,2.63,0.53,0.07,-0.17,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.08,-0.08,2147483647,127,3,boost,58.74,100397.00,77.54,3.10,4.52,4.52,8.4,4.00,4.01,4.01,66.22,1.44,-0.45,10.71,13.29,0.92,0.53,0.06,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.07,-0.07,2147483647,127,3,boost,58.20,100406.00,76.78,2.35,5.09,5.09,8.4,4.00,4.01,4.01,67.94,-4.30,0.24,-0.40,5.90,-3.23,0.53,0.05,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.06,-0.06,2147483647,127,3,boost,58.20,100441.00,73.85,-0.59,5.67,5.67,8.4,4.00,4.01,4.01,67.88,-0.34,7.17,2.53,-12.10,4.16,0.52,0.05,-0.17,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.05,-0.05,2147483647,127,3,boost,58.74,100417.00,75.86,1.43,6.25,6.25,8.4,4.00,4.01,4.01,69.04,-1.90,-2.71,0.52,10.54,-2.86,0.52,0.04,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.04,-0.04,2147483647,127,3,boost,59.81,100403.00,77.03,2.60,6.83,6.83,8.4,4.00,4.01,4.01,68.27,-3.71,2.64,-4.97,2.97,0.25,0.52,0.04,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.03,-0.03,2147483647,127,3,boost,60.35,100438.00,74.10,-0.34,7.41,7.41,8.4,4.00,4.01,4.01,69.71,-3.71,4.14,-11.08,-9.60,-0.11,0.52,0.04,-0.16,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.02,-0.02,2147483647,127,3,boost,59.81,100399.00,77.37,2.93,8.01,8.01,8.4,4.00,4.01,4.01,69.32,-0.39,-1.71,-5.89,7.19,-3.10,0.52,0.04,-0.17,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,-0.01,-0.01,2147483647,127,3,boost,59.81,100388.00,78.29,3.86,8.60,8.60,8.4,4.00,4.01,4.01,68.69,-1.90,4.53,-11.87,-2.76,0.86,0.52,0.04,-0.17,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
5,3069,3,TUCAN1B,0.00,0.00,2147483647,127,3,boost,63.05,100401.00,77.20,2.77,9.20,9.20,8.4,4.00,4.01,4.01,70.21,-5.23,-1.86,-14.92,-6.67,-2.80,0.52,0.04,-0.15,1,1,8,50.4459386,21.7864104,161.0,2017,12,2,12,39,8,0,0,0,0,1.8,1.0,1.5,0,23,29,0,0,26,18,0,16,0,0,0,0,0,0,8,0,0,28,0,0,17,28,0,0,17,0,0,0,0,30,0
