#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5,3054,2147483647,null,-472.68,577.64,-85,8,2,pad,-3.18,101334.00,-0.75,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444460,18.6220922,58.0,2016,10,29,12,16,21,0,0,0,0,1.5,0.9,1.2,25,0,20,0,0,0,0,22,0,19,35,0,0,19,0,0,31,0,30,0,0,31,8,0,0,0,0,22,0,0,16,0
5,3054,2147483647,null,-468.97,581.35,-85,6,2,pad,-3.18,101334.00,-0.75,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444450,18.6221022,58.0,2016,10,29,12,16,25,1,10,99,-86,1.5,0.9,1.2,25,0,20,0,0,0,0,22,0,19,35,0,0,19,0,0,31,0,30,0,0,31,8,0,0,0,0,22,0,0,16,0
5,3054,2147483647,null,-468.97,581.35,-85,6,2,pad,-3.18,101334.00,-0.75,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444450,18.6221022,58.0,2016,10,29,12,16,25,1,10,99,-86,1.5,0.9,1.2,25,0,21,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,31,0,0,30,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-468.67,581.65,-84,6,2,pad,-3.18,101342.00,-1.42,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444450,18.6221022,58.0,2016,10,29,12,16,25,1,10,99,-86,1.5,0.9,1.2,25,0,21,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,31,0,0,30,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-468.64,581.68,-85,6,2,pad,-3.18,101342.00,-1.42,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444450,18.6221022,58.0,2016,10,29,12,16,25,1,10,99,-86,1.5,0.9,1.2,25,0,21,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,31,0,0,30,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-467.97,582.35,-85,5,2,pad,-3.18,101342.00,-1.42,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444445,18.6220997,58.0,2016,10,29,12,16,26,0,10,109,-87,1.5,0.9,1.2,25,0,21,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,31,0,0,30,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-467.97,582.35,-84,5,2,pad,-3.18,101342.00,-1.42,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444445,18.6220997,58.0,2016,10,29,12,16,26,0,10,109,-87,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-467.66,582.66,-85,5,2,pad,-3.18,101345.00,-1.66,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444445,18.6220997,58.0,2016,10,29,12,16,26,0,10,109,-87,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-467.63,582.69,-85,6,2,pad,-3.18,101345.00,-1.66,-10.00,-8.00,-8.00,14.5,8.22,8.16,3.96,1,1,10,52.9444445,18.6220997,58.0,2016,10,29,12,16,26,0,10,109,-87,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-466.97,583.35,-85,7,2,pad,-3.18,101345.00,-1.66,-10.00,-8.00,-8.00,14.5,8.22,8.16,3.96,1,1,10,52.9444460,18.6220893,59.0,2016,10,29,12,16,27,0,10,274,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,19,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,2147483647,null,-466.97,583.35,-85,6,2,pad,-3.18,101345.00,-1.66,-10.00,-8.00,-8.00,14.5,8.22,8.16,3.96,1,1,10,52.9444460,18.6220893,59.0,2016,10,29,12,16,27,0,10,274,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,20,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,13,0
5,3054,1,TuCAN,-466.97,583.35,-85,7,2,pad,-3.18,101345.00,-1.66,-10.00,-8.00,-8.00,14.5,8.22,8.16,3.96,1,1,10,52.9444460,18.6220893,59.0,2016,10,29,12,16,27,0,10,274,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,20,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,13,0
5,3054,1,TuCAN,-466.65,583.67,-86,5,2,pad,-3.18,101360.00,-2.91,-10.00,-8.00,-8.00,14.5,8.22,8.16,3.96,1,1,10,52.9444460,18.6220893,59.0,2016,10,29,12,16,27,0,10,274,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,20,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,13,0
5,3054,1,TuCAN,-466.62,583.70,-85,5,2,pad,-3.18,101360.00,-2.91,-10.00,-7.94,-7.94,14.5,8.22,8.22,3.96,1,1,10,52.9444460,18.6220893,59.0,2016,10,29,12,16,27,0,10,274,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,20,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,13,0
5,3054,1,TuCAN,-465.97,584.35,-85,6,2,pad,-3.18,101360.00,-2.91,-10.00,-7.94,-7.94,14.5,8.22,8.22,3.96,1,1,10,52.9444453,18.6220899,59.0,2016,10,29,12,16,28,0,10,253,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,23,0,20,35,0,0,20,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,13,0
5,3054,1,TuCAN,-465.97,584.35,-84,7,2,pad,-3.18,101360.00,-2.91,-10.00,-7.94,-7.94,14.5,8.22,8.22,3.96,1,1,10,52.9444453,18.6220899,59.0,2016,10,29,12,16,28,0,10,253,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,22,0,20,35,0,0,21,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-465.64,584.68,-84,7,2,pad,-3.18,101347.00,-1.83,-10.00,-7.94,-7.94,14.5,8.22,8.22,3.96,1,1,10,52.9444453,18.6220899,59.0,2016,10,29,12,16,28,0,10,253,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,22,0,20,35,0,0,21,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-465.61,584.71,-84,6,2,pad,-3.18,101347.00,-1.83,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444453,18.6220899,59.0,2016,10,29,12,16,28,0,10,253,-89,1.5,0.9,1.2,25,0,22,0,0,0,0,22,0,20,35,0,0,21,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-464.97,585.35,-85,7,2,pad,-3.18,101347.00,-1.83,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444463,18.6220869,59.0,2016,10,29,12,16,29,0,10,278,-88,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,20,35,0,0,21,0,0,31,0,30,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-464.97,585.35,-85,6,2,pad,-3.18,101347.00,-1.83,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444463,18.6220869,59.0,2016,10,29,12,16,29,0,10,278,-88,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,35,0,0,21,0,0,31,0,31,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-464.63,585.69,-85,5,2,pad,-3.18,101353.00,-2.33,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444463,18.6220869,59.0,2016,10,29,12,16,29,0,10,278,-88,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,35,0,0,21,0,0,31,0,31,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-464.60,585.72,-85,9,2,pad,-3.18,101353.00,-2.33,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444463,18.6220869,59.0,2016,10,29,12,16,29,0,10,278,-88,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,35,0,0,21,0,0,31,0,31,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-463.98,586.34,-85,5,2,pad,-3.18,101353.00,-2.33,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444442,18.6220875,59.0,2016,10,29,12,16,30,0,10,241,-88,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,35,0,0,21,0,0,31,0,31,0,0,31,8,0,0,0,0,21,0,0,14,0
5,3054,1,TuCAN,-463.98,586.34,-84,7,2,pad,-3.18,101353.00,-2.33,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444442,18.6220875,59.0,2016,10,29,12,16,30,0,10,241,-88,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,21,0,0,32,0,31,0,0,31,8,0,0,0,0,22,0,0,13,0
5,3054,1,TuCAN,-463.62,586.70,-85,5,2,pad,-3.18,101350.00,-2.08,-10.00,-7.88,-7.88,14.5,8.22,8.16,3.96,1,1,10,52.9444442,18.6220875,59.0,2016,10,29,12,16,30,0,10,241,-88,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,21,0,0,32,0,31,0,0,31,8,0,0,0,0,22,0,0,13,0
5,3054,1,TuCAN,-463.59,586.73,-84,6,2,pad,-3.18,101350.00,-2.08,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444442,18.6220875,59.0,2016,10,29,12,16,30,0,10,241,-88,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,21,0,0,32,0,31,0,0,31,8,0,0,0,0,22,0,0,13,0
5,3054,1,TuCAN,-462.97,587.35,-85,6,2,pad,-3.18,101350.00,-2.08,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444454,18.6220927,59.0,2016,10,29,12,16,31,0,10,136,-90,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,21,0,0,32,0,31,0,0,31,8,0,0,0,0,22,0,0,13,0
5,3054,1,TuCAN,-462.97,587.35,-85,6,2,pad,-3.18,101350.00,-2.08,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444454,18.6220927,59.0,2016,10,29,12,16,31,0,10,136,-90,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,22,0,0,31,0,31,0,0,31,9,0,0,0,0,22,0,0,11,0
5,3054,1,TuCAN,-462.61,587.71,-85,5,2,pad,-3.18,101333.00,-0.67,-10.00,-7.88,-7.88,14.5,8.16,8.16,3.96,1,1,10,52.9444454,18.6220927,59.0,2016,10,29,12,16,31,0,10,136,-90,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,22,0,0,31,0,31,0,0,31,9,0,0,0,0,22,0,0,11,0
5,3054,1,TuCAN,-462.58,587.74,-84,5,2,pad,-3.18,101333.00,-0.67,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444454,18.6220927,59.0,2016,10,29,12,16,31,0,10,136,-90,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,22,0,0,31,0,31,0,0,31,9,0,0,0,0,22,0,0,11,0
5,3054,1,TuCAN,-461.97,588.35,-85,5,2,pad,-3.18,101333.00,-0.67,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444472,18.6220947,59.0,2016,10,29,12,16,32,0,10,46,-89,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,35,0,0,22,0,0,31,0,31,0,0,31,9,0,0,0,0,22,0,0,11,0
5,3054,1,TuCAN,-461.97,588.35,-84,6,2,pad,-3.18,101333.00,-0.67,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444472,18.6220947,59.0,2016,10,29,12,16,32,0,10,46,-89,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,30,0,0,30,8,0,0,0,0,22,0,0,10,0
5,3054,1,TuCAN,-461.97,588.35,-84,5,2,pad,-3.18,101333.00,-0.67,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444472,18.6220947,59.0,2016,10,29,12,16,32,0,10,46,-89,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,30,0,0,30,8,0,0,0,0,22,0,0,10,0
5,3054,1,TuCAN,-461.60,588.72,-84,7,2,pad,-3.18,101336.00,-0.92,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444472,18.6220947,59.0,2016,10,29,12,16,32,0,10,46,-89,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,30,0,0,30,8,0,0,0,0,22,0,0,10,0
5,3054,1,TuCAN,-461.57,588.75,-84,6,2,pad,-3.18,101336.00,-0.92,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444472,18.6220947,59.0,2016,10,29,12,16,32,0,10,46,-89,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,30,0,0,30,8,0,0,0,0,22,0,0,10,0
5,3054,1,TuCAN,-460.97,589.35,-85,6,2,pad,-3.18,101336.00,-0.92,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444504,18.6220959,59.0,2016,10,29,12,16,33,1,10,25,-87,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,30,0,0,30,8,0,0,0,0,22,0,0,10,0
5,3054,1,TuCAN,-460.97,589.35,-85,6,2,pad,-3.18,101336.00,-0.92,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444504,18.6220959,59.0,2016,10,29,12,16,33,1,10,25,-87,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,22,0,0,8,0
5,3054,1,TuCAN,-460.59,589.73,-85,6,2,pad,-3.18,101353.00,-2.33,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444504,18.6220959,59.0,2016,10,29,12,16,33,1,10,25,-87,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,22,0,0,8,0
5,3054,1,TuCAN,-460.56,589.76,-84,5,2,pad,-3.18,101353.00,-2.33,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.97,1,1,10,52.9444504,18.6220959,59.0,2016,10,29,12,16,33,1,10,25,-87,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,22,0,0,8,0
5,3054,1,TuCAN,-459.97,590.35,-86,7,2,pad,-3.18,101353.00,-2.33,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.97,1,1,10,52.9444539,18.6221035,60.0,2016,10,29,12,16,34,1,10,40,-84,1.5,0.9,1.1,25,0,23,0,0,0,0,21,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,22,0,0,8,0
5,3054,1,TuCAN,-459.97,590.35,-86,6,2,pad,-3.18,101353.00,-2.33,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.97,1,1,10,52.9444539,18.6221035,60.0,2016,10,29,12,16,34,1,10,40,-84,1.5,0.9,1.1,24,0,23,0,0,0,0,22,0,18,35,0,0,21,0,0,30,0,29,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-459.58,590.74,-85,4,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.97,1,1,10,52.9444539,18.6221035,60.0,2016,10,29,12,16,34,1,10,40,-84,1.5,0.9,1.1,24,0,23,0,0,0,0,22,0,18,35,0,0,21,0,0,30,0,29,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-459.55,590.77,-85,6,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444539,18.6221035,60.0,2016,10,29,12,16,34,1,10,40,-84,1.5,0.9,1.1,24,0,23,0,0,0,0,22,0,18,35,0,0,21,0,0,30,0,29,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-458.97,591.35,-88,4,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444568,18.6221120,60.0,2016,10,29,12,16,35,2,10,48,-81,1.5,0.9,1.1,24,0,23,0,0,0,0,22,0,18,35,0,0,21,0,0,30,0,29,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-458.97,591.35,-88,7,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444568,18.6221120,60.0,2016,10,29,12,16,35,2,10,48,-81,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-458.57,591.75,-87,5,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444568,18.6221120,60.0,2016,10,29,12,16,35,2,10,48,-81,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-458.54,591.78,-87,6,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.22,8.22,3.97,1,1,10,52.9444568,18.6221120,60.0,2016,10,29,12,16,35,2,10,48,-81,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-457.97,592.35,-87,6,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.22,8.22,3.97,1,1,10,52.9444569,18.6221183,59.0,2016,10,29,12,16,36,2,10,56,-79,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,18,34,0,0,21,0,0,31,0,29,0,0,30,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-457.97,592.35,-87,6,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.22,8.22,3.97,1,1,10,52.9444569,18.6221183,59.0,2016,10,29,12,16,36,2,10,56,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-457.56,592.76,-86,7,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.22,8.22,3.97,1,1,10,52.9444569,18.6221183,59.0,2016,10,29,12,16,36,2,10,56,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-457.53,592.79,-86,6,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.16,8.16,3.96,1,1,10,52.9444569,18.6221183,59.0,2016,10,29,12,16,36,2,10,56,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-456.97,593.35,-87,6,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.16,8.16,3.96,1,1,10,52.9444577,18.6221206,59.0,2016,10,29,12,16,37,2,10,56,-79,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-456.97,593.35,-87,5,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.16,8.16,3.96,1,1,10,52.9444577,18.6221206,59.0,2016,10,29,12,16,37,2,10,56,-79,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-456.97,593.35,-87,5,2,pad,-3.18,101346.00,-1.75,-10.00,-7.81,-7.81,14.5,8.16,8.16,3.96,1,1,10,52.9444577,18.6221206,59.0,2016,10,29,12,16,37,2,10,56,-79,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-456.55,593.77,-87,5,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.16,8.16,3.96,1,1,10,52.9444577,18.6221206,59.0,2016,10,29,12,16,37,2,10,56,-79,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-456.52,593.80,-87,6,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444577,18.6221206,59.0,2016,10,29,12,16,37,2,10,56,-79,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-455.99,594.33,-85,5,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444575,18.6221198,59.0,2016,10,29,12,16,38,2,10,56,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,22,0,19,34,0,0,21,0,0,31,0,30,0,0,31,9,0,0,0,0,21,0,0,7,0
5,3054,1,TuCAN,-455.99,594.33,-84,5,2,pad,-3.18,101344.00,-1.58,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444575,18.6221198,59.0,2016,10,29,12,16,38,2,10,56,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,0,0,0,0,0,21,0,0,7,20
5,3054,1,TuCAN,-455.54,594.78,-85,6,2,pad,-3.18,101335.00,-0.83,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444575,18.6221198,59.0,2016,10,29,12,16,38,2,10,56,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,0,0,0,0,0,21,0,0,7,20
5,3054,1,TuCAN,-455.51,594.81,-84,6,2,pad,-3.18,101335.00,-0.83,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.96,1,1,10,52.9444575,18.6221198,59.0,2016,10,29,12,16,38,2,10,56,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,0,0,0,0,0,21,0,0,7,20
5,3054,1,TuCAN,-454.97,595.35,-85,6,2,pad,-3.18,101335.00,-0.83,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.96,1,1,10,52.9444584,18.6221226,59.0,2016,10,29,12,16,39,2,10,57,-80,1.5,0.9,1.1,25,0,22,0,0,0,0,21,0,19,34,0,0,21,0,0,31,0,30,0,0,31,0,0,0,0,0,21,0,0,7,20
5,3054,1,TuCAN,-454.97,595.35,-84,5,2,pad,-3.18,101335.00,-0.83,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.96,1,1,10,52.9444584,18.6221226,59.0,2016,10,29,12,16,39,2,10,57,-80,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,20
5,3054,1,TuCAN,-454.53,595.79,-84,6,2,pad,-3.18,101352.00,-2.25,-10.00,-7.81,-7.81,14.5,8.16,8.22,3.96,1,1,10,52.9444584,18.6221226,59.0,2016,10,29,12,16,39,2,10,57,-80,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,20
5,3054,1,TuCAN,-454.50,595.82,-84,5,2,pad,-3.18,101352.00,-2.25,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444584,18.6221226,59.0,2016,10,29,12,16,39,2,10,57,-80,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,20
5,3054,1,TuCAN,-453.99,596.33,-85,5,2,pad,-3.18,101352.00,-2.25,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444597,18.6221278,59.0,2016,10,29,12,16,40,2,10,59,-78,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,19,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,20
5,3054,1,TuCAN,-453.99,596.33,-84,7,2,pad,-3.18,101352.00,-2.25,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444597,18.6221278,59.0,2016,10,29,12,16,40,2,10,59,-79,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,18,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,19
5,3054,1,TuCAN,-453.52,596.80,-84,7,2,pad,-3.18,101331.00,-0.50,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444597,18.6221278,59.0,2016,10,29,12,16,40,2,10,59,-79,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,18,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,19
5,3054,1,TuCAN,-453.49,596.83,-84,4,2,pad,-3.18,101331.00,-0.50,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444597,18.6221278,59.0,2016,10,29,12,16,40,2,10,59,-79,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,18,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,19
5,3054,1,TuCAN,-452.97,597.35,-86,6,2,pad,-3.18,101331.00,-0.50,-10.00,-7.81,-7.81,14.5,8.22,8.16,3.96,1,1,10,52.9444585,18.6221250,59.0,2016,10,29,12,16,41,2,10,59,-80,1.5,0.9,1.1,25,0,23,0,0,0,0,22,0,18,34,0,0,21,0,0,30,0,30,0,0,31,0,0,0,0,0,20,0,0,7,19
