#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5, 3053, 1, A2,    -0,23,   195,94, 2147483647,   0,2,     pad,   -2,65,  98492,00,  238,54,  195,67,    0,44,    0,44, 14,5, 4,07, 0,00, 4,07,   9,54,   0,93,   0,37,   1,62,  -0,13,  -0,11,   0,30,  -0,24,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,22,   195,95, 2147483647,   0,2,     pad,   -2,65,  98500,00,  237,86,  194,98,    0,30,    0,30, 14,5, 4,07, 0,00, 4,07,   9,76,   0,79,   0,25,   1,20,   0,05,  -0,05,   0,29,  -0,24,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,21,   195,96, 2147483647,   0,2,     pad,   -2,65,  98494,00,  238,37,  195,50,    0,40,    0,40, 14,5, 4,07, 0,00, 4,07,   9,87,   0,82,   0,37,   1,68,  -0,07,  -0,05,   0,29,  -0,24,   0,32, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,20,   195,97, 2147483647,   0,2,     pad,   -1,59,  98495,00,  238,29,  195,41,    0,39,    0,39, 14,5, 4,07, 0,00, 4,07,   9,75,   0,92,   0,15,   0,46,   0,23,   0,26,   0,30,  -0,24,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,19,   195,98, 2147483647,   0,2,     pad,   21,73,  98507,00,  237,26,  194,39,    0,18,    0,18, 14,6, 4,07, 0,00, 4,07,   9,84,   1,02,   0,00,   0,40,   0,05,   0,14,   0,29,  -0,23,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,18,   195,99, 2147483647,   0,2,     pad,   34,46,  98516,00,  236,50,  193,62,    0,03,    0,03, 14,5, 4,07, 0,00, 4,07,  10,78,   1,25,  -0,09,   1,99,  -0,07,   0,14,   0,29,  -0,23,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,17,   196,00, 2147483647,   0,2,     pad,   48,77,  98486,00,  239,05,  196,18,    0,54,    0,54, 14,5, 4,07, 0,00, 4,07,  31,29,   1,07,   0,84,   0,40,   0,23,  -0,17,   0,30,  -0,23,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,16,   196,01, 2147483647,   0,2,     pad,   56,19,  98488,00,  238,88,  196,01,    0,50,    0,50, 14,5, 4,07, 0,00, 4,07,  45,70,   1,71,   0,11,  -1,43,   0,41,  -1,57,   0,31,  -0,22,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,15,   196,02, 2147483647,   0,2,     pad,   59,90,  98498,00,  238,03,  195,15,    0,33,    0,33, 14,5, 4,07, 0,00, 4,07,  60,28,   2,78,  -0,79,   3,88,  -0,32,  -1,69,   0,32,  -0,21,   0,33, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,14,   196,03, 2147483647,   0,2,     pad,   61,49,  98494,00,  238,37,  195,50,    0,40,    0,40, 14,5, 4,07, 0,00, 4,07,  68,27,   3,90,  -0,14,   2,23,  -1,35,  -2,12,   0,35,  -0,19,   0,32, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
